text,label,source,url,date,topic
ใบกระท่อม สามารถต้านโควิด-19 ได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=11429,20/07/2564 03:30:10,ผลิตภัณฑ์สุขภาพ
กรมศุลกากร โทรศัพท์แจ้งประชาชนว่ามีเอกสารตกค้างที่ยังไม่ได้รับ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=23065,24/05/2565 04:30:14,นโยบายรัฐบาล-ข่าวสาร
นอนพื้นแข็งเป็นเวลานาน เสี่ยงปวดตัว ปวดหลัง สะดุ้งตื่นตลอดคืน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=58906,03/07/2567 06:30:48,ผลิตภัณฑ์สุขภาพ
"ออมสินปล่อยสินเชื่อเงินด่วน วงเงิน 100,000 บาท ผ่านเพจ บริการสินเชื่อ",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=36865,24/05/2566 07:00:50,การเงิน-หุ้น
ผู้บริหารใหญ่ธนาคารกรุงไทยแถลงการณ์ ช่วยเหลือประชาชนผ่าน TikTok ช่อง officerloan7,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=61113,22/08/2567 06:30:52,นโยบายรัฐบาล-ข่าวสาร
สำนักงานสลากกินแบ่งรัฐบาลเปิดขายสลากออมทรัพย์รัฐบาลไทย ปันผลสูง ครบสัญญารับเงินคืน 140%,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=63793,27/10/2567 09:00:11,นโยบายรัฐบาล-ข่าวสาร
"กรุงไทย ส่ง SMS ให้ประชาชนให้สามารยื่นกู้ได้จำนวน 210,000 บาท ผ่านลิงก์",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=24257,26/06/2565 10:00:53,การเงิน-หุ้น
พฤติกรรมการดูดนิ้ว กัดเล็บ ของเด็กช่วยให้รอดพ้นจากโรคภูมิแพ้เมื่อโตขึ้นได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=19007,13/02/2565 06:30:05,ผลิตภัณฑ์สุขภาพ
เตือนสะพานถล่มและน้ำท่วมใหญ่ ดูได้จากลักษณะเมฆ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=64539,17/11/2567 09:30:01,ภัยพิบัติ
หมอพรทิพย์แนะนำผลิตภัณฑ์ VERAKOSE รักษาเส้นเลือดขอด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=24843,12/07/2565 13:40:57,ผลิตภัณฑ์สุขภาพ
ทำใบขับขี่ผ่านเพจ รับทำใบขับขี่ออนไลน์ ราคาถูก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=58438,20/06/2567 08:00:48,นโยบายรัฐบาล-ข่าวสาร
"ธ.ก.ส. เปิดให้ลงทะเบียนกู้เงินฉุกเฉินรายละ 50,000 บาท ผ่านทางบัญชี TikTok .baac.thailand41",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=65387,07/12/2567 07:00:18,การเงิน-หุ้น
ธปท. ร่วมกับ บริษัท ณรงค์กิจ รวมทุน 2013 จำกัด ดำเนินการค้ำประกันสร้างเครดิตเพื่อเปิดใช้รหัสถอนเงิน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=26441,30/08/2565 07:30:08,การเงิน-หุ้น
ยืนยันตัวตนรับเงินดิจิทัลผ่านทางไลน์ฝ่ายทะเบียน ทางรัฐ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=61554,03/09/2567 07:00:54,นโยบายรัฐบาล-ข่าวสาร
เรือคลองแสนแสบแจ้งหยุดวิ่งสงกรานต์ 5 วัน เริ่มวันที่ 13-17 เม.ย. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=21640,11/04/2565 03:00:23,นโยบายรัฐบาล-ข่าวสาร
"สำนักงานการบินพลเรือนแห่งประเทศไทย ""ขยายเวลาห้ามบินเข้าไทย"" ถึง 31 พ.ค. 63",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=4668,01/05/2563 02:53:37,นโยบายรัฐบาล-ข่าวสาร
กรมการจัดหางาน ประกาศรับพนักงานอสังหาริมทรัพย์ จำนวนจำกัด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=61155,23/08/2567 09:00:11,นโยบายรัฐบาล-ข่าวสาร
เตรียม 3 แผนงานรับมือภัยธรรมชาติช่วยเหลือเกษตรกรผู้ประสบภัยพิบัติ ลดผลกระทบในฤดูฝน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=57510,01/06/2567 06:30:23,นโยบายรัฐบาล-ข่าวสาร
ใช้นิ้วนวดบริเวณรอบดวงตา ช่วยทำให้สายตาดีขึ้น,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=11208,07/07/2564 11:00:52,ผลิตภัณฑ์สุขภาพ
ออมสินประกาศ “ไม่ขึ้นดอกเบี้ย” ช่วยลูกค้าทุกประเภท แม้ดอกเบี้ยนโยบายจะขึ้น,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=42638,13/10/2566 08:00:35,การเงิน-หุ้น
เงินฝาก ThaiGLO สนับสนุนการออมภาคประชาชน เงินฝากออมทรัพย์ อัตราดอกเบี้ยสูงถึง 10%,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=63919,31/10/2567 04:30:25,นโยบายรัฐบาล-ข่าวสาร
สธ. แจกถุงยางฟรี ผ่านตู้กดสินค้าอัตโนมัติ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=52945,19/02/2567 09:00:48,นโยบายรัฐบาล-ข่าวสาร
คนที่เป็นออฟฟิศซินโดรม คือคนที่เสี่ยงจะมีปัญหาเกี่ยวกับมดลูก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=55065,17/04/2567 06:30:43,ผลิตภัณฑ์สุขภาพ
เกาหลีเปิดรับแรงงานไทยทำไร่ส้ม,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=30011,08/12/2565 06:30:36,นโยบายรัฐบาล-ข่าวสาร
"เกาหลีเปิดรับแรงงาน 5 อาชีพ ไม่ใช้วุฒิการศึกษา เงินเดือนสูงสุด 70,000 บาท",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=28095,18/10/2565 09:00:06,นโยบายรัฐบาล-ข่าวสาร
เพจรับทำโฉนดที่ดิน เอกสารราชการได้รับการรับรองถูกกฎหมาย,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=30764,28/12/2565 07:00:21,นโยบายรัฐบาล-ข่าวสาร
ผลิตภัณฑ์ภูมิถั่งเช่า ช่วยเพิ่มภูมิต้านทานโรค,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=12857,24/09/2564 03:00:38,ผลิตภัณฑ์สุขภาพ
ประกาศจากสำนักนายกรัฐมนตรี เรื่องกำหนดราคาชดใช้แทนเครื่องราชอิสริยภรณ์ที่ไม่สามารถส่งคืน ขัดรัฐธรรมนูญ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=50387,19/11/2566 06:30:55,นโยบายรัฐบาล-ข่าวสาร
กทม. ประกาศมาตรฐานทางเท้าใหม่ 10 ข้อ นำร่อง 16 เส้นทาง,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=54884,12/04/2567 09:00:18,นโยบายรัฐบาล-ข่าวสาร
เตือนวงแหวนแห่งไฟกลับมา ไทยเฝ้าระวังสึนามิ และภัยใหญ่,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=31711,20/01/2566 09:00:07,ภัยพิบัติ
"เพิ่มเงินเดือนครู วุฒิ ป. ตรี 18,000 บาท เริ่ม 1 พ.ค. 67",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=53499,07/03/2567 04:30:01,นโยบายรัฐบาล-ข่าวสาร
ระยองเหลือน้ำใช้ไม่ถึง 100 วัน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=1851,11/02/2563 10:44:07,นโยบายรัฐบาล-ข่าวสาร
"AOT รับสมัครงาน พนักงานตรวจสอบไฟล์ทบินออนไลน์ รายได้เริ่มต้น 25,000 บาทต่อเดือน",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=53144,25/02/2567 08:00:04,นโยบายรัฐบาล-ข่าวสาร
พบผู้ติดเชื้อโควิด-19 ที่ห้างบิ๊กซี ลพบุรี,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=15034,07/12/2564 07:30:41,ผลิตภัณฑ์สุขภาพ
ยกเว้นค่าผ่านทาง สายเฉลิมมหานคร ศรีรัช และอุดรรัถยา ในวันที่ 5 และ 10 ธ.ค. 63,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=7188,04/12/2563 09:30:07,นโยบายรัฐบาล-ข่าวสาร
วิธีการทำเครื่องดื่ม CDS (Chlorine Dioxide Solution) สามารถกำจัดเชื้อไวรัสได้ทุกชนิด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=20599,15/03/2565 07:30:19,ผลิตภัณฑ์สุขภาพ
กรมอุตุฯ เตือน 38 จังหวัดพายุฤดูร้อนถล่มหนักช่วงวันที่ 20 - 23 เม.ย. 66 แรงที่สุด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=35409,21/04/2566 07:00:28,ภัยพิบัติ
แอปฯ Tourist Police i lert u ใช้แจ้งเหตุฉุกเฉินกับตำรวจท่องเที่ยว,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=34468,01/04/2566 09:00:15,นโยบายรัฐบาล-ข่าวสาร
สธ. สั่งทุกรพ. เปิดจุดฉีดวัคซีนโควิด 19 กลุ่มเสี่ยง 608,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=29739,01/12/2565 03:00:22,นโยบายรัฐบาล-ข่าวสาร
เพจ Amely Marks ของธนาคารออมสินชวนกู้เงินออนไลน์ ผ่อน 860 บาท/เดือน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=32042,28/01/2566 08:00:26,การเงิน-หุ้น
เจ็บคอ รู้สึกมีก้อนติดอยู่ในลำคอ เป็นสัญญาณเตือนมะเร็งในช่องปาก,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=8597,23/02/2564 03:26:56,ผลิตภัณฑ์สุขภาพ
พายุหมุนเขตร้อนลูกใหม่และลูกใหญ่ เข้าไทย 16 ก.ย. นี้ แน่นอน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=41533,15/09/2566 07:00:19,ภัยพิบัติ
ฟันผุติดต่อกันได้ ผ่านการหอมหรือจูบ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=17833,15/01/2565 10:00:55,ผลิตภัณฑ์สุขภาพ
ครม. อนุมัติคนละครึ่ง เฟส 4 เริ่มเดือน มี.ค.- เม.ย. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=16779,23/12/2564 06:00:00,นโยบายรัฐบาล-ข่าวสาร
ราชกิจจานุเบกษาประกาศ ห้ามชุมนุม-มั่วสุม รองรับการเปิดประเทศ ฝ่าฝืนโทษจำคุก 2 ปี ปรับ 4 หมื่นบาท,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=15372,01/11/2564 07:30:07,นโยบายรัฐบาล-ข่าวสาร
รัฐไทยคุมการระบาด ‘ไวรัสโคโรนา’ ไม่ได้ เหตุนักท่องเที่ยวจีนเต็มเมือง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=1583,30/01/2563 07:57:43,ผลิตภัณฑ์สุขภาพ
ประกาศ บขส. หยุดวิ่งรถทุกเส้นทางทั่วประเทศ เริ่มพรุ่งนี้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=23315,30/05/2565 10:01:27,นโยบายรัฐบาล-ข่าวสาร
น้ำดื่มผสมเบคกิ้งโซดา ช่วยรักษาอาการหวัดได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=6634,19/10/2563 03:53:04,ผลิตภัณฑ์สุขภาพ
"แอปพลิเคชันเป๋าตัง ให้ยืม 100,000 บาท สามารถถอนเงินจาก ATM ได้ตลอด 24 ชั่วโมง",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=25750,09/08/2565 06:34:08,การเงิน-หุ้น
"ออมสินปล่อยสินเชื่อธนาคารประชาชน เพื่อแก้ไขหนี้นอกระบบ วงเงินกู้สูงสุด 50,000 บาท ผ่อนนาน 5 ปี",1,AFNC OpenData,https://www.antifakenewscenter.com/?p=42740,15/10/2566 09:00:23,การเงิน-หุ้น
การไฟฟ้าส่วนภูมิภาคเพิ่มช่องทางติดต่อผ่านไลน์ ไอดี 1129065,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=66168,26/12/2567 09:30:42,นโยบายรัฐบาล-ข่าวสาร
ล็อกดาวน์นครนายก ห้ามเดินทางเข้า-ออก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=7560,26/12/2563 08:54:26,นโยบายรัฐบาล-ข่าวสาร
เส้นสีขาวในตัวหอยแมลงภู่คือพยาธิ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=6522,08/10/2563 10:24:12,ผลิตภัณฑ์สุขภาพ
"กรมการกงสุลเปิดรับสมัครลูกจ้างชั่วคราว 17 อัตรา เงินเดือน 15,000 บาท",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=30240,14/12/2565 06:30:10,นโยบายรัฐบาล-ข่าวสาร
ผู้ที่เป็นริดสีดวง เสี่ยงเป็นโรคมะเร็งลำไส้ใหญ่,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=15161,11/12/2564 09:30:19,ผลิตภัณฑ์สุขภาพ
ผลิตภัณฑ์กัญชาจากกระทรวงสาธารณสุข,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=28213,21/10/2565 07:30:01,ผลิตภัณฑ์สุขภาพ
ผู้เสียหายจากแก๊งคอลเซ็นเตอร์ สามารถสอบถามรายละเอียดการยื่นคำร้องขอคุ้มครองสิทธิ์ผ่านเพจ กอ รมน ISOC News,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=65664,13/12/2567 07:00:59,นโยบายรัฐบาล-ข่าวสาร
ยื่นกู้ผ่านแอปฯ กยศ. Connect ทำสัญญาได้ไม่ต้องมีคนค้ำ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=26565,03/09/2565 03:02:06,นโยบายรัฐบาล-ข่าวสาร
ผลิตภัณฑ์น้ำมันว่านร้อยแปด บ้านว่านไทย บรรเทาอาการหน้ามืด ตาลาย หัวใจสั่น ปวดเมื่อย ฟกช้ำบวม ไหล่ติด นิ้วล็อก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=34621,01/04/2566 09:30:44,ผลิตภัณฑ์สุขภาพ
กระทรวงการคลัง เปิดขายพันธบัตรออมทรัพย์รุ่นออมเพิ่มสุข บนแอปฯ เป๋าตัง ดอกเบี้ยสูงสุด 3.60 %,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=23467,04/06/2565 07:30:25,การเงิน-หุ้น
อุทยานแห่งชาติทุ่งแสลงหลวง ประกาศปิดการท่องเที่ยวน้ำตกแก่งโสภาเป็นการชั่วคราว,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=62568,27/09/2567 08:00:25,นโยบายรัฐบาล-ข่าวสาร
คลิปเสียง ระบุห้างดังย่านพระราม9 มีคนติดเชื้อไวรัส COVID-19 และตอนนี้ไทยมีผู้ติดเชื้ออีกหลายคน แต่รัฐปิดข่าว,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=2233,23/02/2563 13:50:52,ผลิตภัณฑ์สุขภาพ
ทหารได้ฉีดไฟเซอร์เข็มสอง ที่โรงพยาบาลอานันทมหิดล,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=12006,18/08/2564 07:00:24,ความสงบและความมั่นคง
ครม. อนุมัติปรับเพิ่มราคากลางจําหน่ายนม โครงการนมโรงเรียน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=30352,17/12/2565 06:30:01,นโยบายรัฐบาล-ข่าวสาร
อุทยานแห่งชาติทั่วประเทศ เปิดให้คนไทยเข้าฟรี วันที่ 12 ส.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=25830,11/08/2565 07:30:09,นโยบายรัฐบาล-ข่าวสาร
สธ. ลดจำนวนครอบครองยาบ้า จาก 5 เม็ด เหลือ 1 เม็ด ถือเป็นผู้เสพ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=58217,14/06/2567 08:00:47,นโยบายรัฐบาล-ข่าวสาร
ผลิตภัณฑ์เสริมอาหาร ตรา ไพรดา คิดค้นมาเพื่อตาโดยตรง 3 วันรู้เรื่อง ต้อลม ตาแห้ง แสบตา ต้อเนื้อ ต้อกระจก มองไม่ชัด ปวดตา,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=32991,21/02/2566 06:30:25,ผลิตภัณฑ์สุขภาพ
สปสช. ยกเลิกสัญญาบริการสาธารณสุข 9 โรงพยาบาลเอกชน มีผล 1 ต.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=27287,24/09/2565 06:30:24,นโยบายรัฐบาล-ข่าวสาร
รมว.ศธ. สั่งการโรงเรียน ยกเว้นหรือผ่อนผันแต่งเครื่องแบบนักเรียน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=56235,19/05/2567 06:30:10,นโยบายรัฐบาล-ข่าวสาร
เพจข่าวช่วยเหลือสังคมทันใจ เปิดรับแจ้งความออนไลน์ โดยทางปปง. และธนาคารแห่งประเทศไทย,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=54190,25/03/2567 07:00:41,นโยบายรัฐบาล-ข่าวสาร
รัฐเตรียมช่วยเหลือ คนไทยในอิหร่าน และอิตาลี จากสถานการณ์ COVID-19,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=2722,13/03/2563 12:10:37,ผลิตภัณฑ์สุขภาพ
กระทรวงการต่างประเทศ ให้บริการแปลเอกสารฟรี และเปิดทำพาสปอร์ตวันหยุด ตลอดเดือนม.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=17416,04/01/2565 06:00:35,นโยบายรัฐบาล-ข่าวสาร
สปสช. เตรียมแจกยาเม็ดคุมกำเนิด และถุงยางอนามัย ฟรี,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=18365,30/01/2565 03:00:02,ผลิตภัณฑ์สุขภาพ
ก่อนจดทะเบียน อย.ต้องมีตราฮาลาล,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=35133,14/04/2566 09:00:16,ผลิตภัณฑ์สุขภาพ
สาธารณสุขไทย เผยข่าวดี แพทย์ไทยรักษาผู้ป่วยติดเชื้อไวรัสโคโรนา อาการดีขึ้นใน 48 ชั่วโมงหลังการรักษา,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=1684,02/02/2563 14:21:19,ผลิตภัณฑ์สุขภาพ
Amigo X ผลิตภัณฑ์บำรุงท่านชาย อ่อนเพลีย มีบุตรยาก น้องชายไม่สู้ อสุจิน้อยช่วยฟื้นฟูสมรรถภาพทางเพศ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=62564,26/09/2567 09:30:55,ผลิตภัณฑ์สุขภาพ
บขส. เปิดเดินรถเส้นทางระหว่างประเทศ มุกดาหาร - สะหวันนะเขต,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=22720,13/05/2565 07:30:36,นโยบายรัฐบาล-ข่าวสาร
รัฐฯ เห็นชอบเพิ่มเงินกำนัน/ผู้ใหญ่บ้าน เริ่ม 1 ต.ค. 66,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=41658,18/09/2566 09:00:39,นโยบายรัฐบาล-ข่าวสาร
รพ. มงกุฎวัฒนะ ยกเลิกให้บริการผู้ป่วยสิทธิประกันสังคม ใช้บริการได้จนถึงสิ้นปี 2568,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=59014,04/07/2567 04:30:07,นโยบายรัฐบาล-ข่าวสาร
กทม. เปิดให้ขอใบอนุญาตก่อสร้างผ่านออนไลน์ อนุมัติใน 14 วัน เริ่ม 1 ต.ค. 67,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=58771,29/06/2567 08:00:45,นโยบายรัฐบาล-ข่าวสาร
กรมอุตุฯ เตือนเฝ้าระวังพายุไซโคลนก่อตัว ในพื้นที่ภาคใต้ ภาคเหนือ และภาคตะวันออก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=56013,13/05/2567 04:30:08,ภัยพิบัติ
รพ. ศิริราชขาดแคลนเลือดสำรองทุกหมู่ช่วงหยุดยาว,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=24828,12/07/2565 09:00:16,นโยบายรัฐบาล-ข่าวสาร
รพ. พุทธชินราช พิษณุโลก ให้พระสงฆ์เข้าแถวเสมอโยมชาย – หญิง เพราะมีเรื่องศาสนามาเกี่ยวข้อง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=20842,19/03/2565 07:30:48,นโยบายรัฐบาล-ข่าวสาร
โปรโมชันบินในและต่างประเทศเริ่มต้น 0 บาท ติดต่อ Line ฝ่ายบริการลูกค้าเพื่อรับคูปองเที่ยวบินการบินไทย,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=53590,09/03/2567 03:30:32,นโยบายรัฐบาล-ข่าวสาร
กค. ส่งจดหมายการขอรับเงินกองทุนพิเศษกรณีถึงแก่ความตาย ผ่านระบบ Digtal Pension,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=63312,14/10/2567 07:02:18,นโยบายรัฐบาล-ข่าวสาร
ตลาดหลักทรัพย์ฯ ให้ผู้สูงอายุลงทุนกองทุนผู้สูงอายุ รอรับปันผล 4-8% ต่อสัปดาห์ และดูแลสุขภาพในทุกเดือน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=50497,22/11/2566 07:00:10,การเงิน-หุ้น
ขยายเวลายื่นและชำระภาษีเงินได้บุคคลธรรมดา ถึง 30 มิ.ย. 64,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=8307,06/02/2564 04:53:51,นโยบายรัฐบาล-ข่าวสาร
ธ.ออมสิน ร่วมกับบริษัทเอกชน ปล่อยเงินกู้ ดอกเบี้ยร้อยละ 2 บาท,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=19608,22/02/2565 09:00:45,การเงิน-หุ้น
สทนช. ประกาศเฝ้าระวังน้ำทะเลหนุนสูง ช่วงวันที่ 17-24 ส.ค. 67,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=60971,18/08/2567 06:30:54,ภัยพิบัติ
ธอส. ขยายเวลาพักหนี้-แบ่งจ่ายเงินงวด ถึงวันที่ 31 ธ.ค. 64,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=15305,18/10/2564 07:00:41,การเงิน-หุ้น
กรมการจัดหางาน สำรวจความต้องการหาคนไปทำงานเกษตรที่เกาหลีใต้ถึง 28 ก.พ. 66,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=33020,21/02/2566 09:30:36,นโยบายรัฐบาล-ข่าวสาร
สปสช. เพิ่มบริการพอกเข่า สำหรับผู้ป่วยบัตรทองโรคข้อเข่าเสื่อมที่มีอายุ 40 ปีขึ้นไป,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=58392,19/06/2567 04:30:53,นโยบายรัฐบาล-ข่าวสาร
กรมทรัพย์สินทางปัญญาขึ้นทะเบียนทุเรียนทองผาภูมิเป็นสินค้า GI,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=40585,22/08/2566 07:00:36,นโยบายรัฐบาล-ข่าวสาร
สัญญาณภัยแล้ง ลำน้ำมูลแห้งขอด สันดอนดินทรายโผล่เห็นชัด,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=53080,23/02/2567 09:30:15,ภัยพิบัติ
จัดสัมมนาแคมป์เทรดเดอร์กับตลาดหลักทรัพย์ฯ ฟรี! ผ่านเพจสโมสรการลงทุน SET,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=40576,22/08/2566 04:48:32,การเงิน-หุ้น
อย. ผ่อนผัน ไม่ต้องปลูกกัญชาในโรงปิด พร้อมปรับขั้นตอนการขออนุญาตให้ประชาชนเข้าถึงได้ง่าย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=10942,21/06/2564 07:00:29,นโยบายรัฐบาล-ข่าวสาร
เว็บไซต์ทางการของการประปาส่วนภูมิภาค,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=34090,18/03/2566 07:35:36,นโยบายรัฐบาล-ข่าวสาร
กปน. บริการสำรวจและซ่อมท่อประปาแตกรั่ว เริ่มต้น 750 บาท,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=39308,21/07/2566 08:00:36,นโยบายรัฐบาล-ข่าวสาร
หากลงทะเบียน Digital wallet จะถูกโทรหาด้วยหมายเลขโทรศัพท์ 15 หลัก,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=61329,28/08/2567 04:31:38,นโยบายรัฐบาล-ข่าวสาร
กสทช. เตรียมเพิ่มทางเลือกให้ประชาชนยืนยันตัวตนผ่าน Mobile ID แทนบัตรประชาชน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=15176,12/12/2564 08:50:06,นโยบายรัฐบาล-ข่าวสาร
ตลาดหลักทรัพย์แห่งประเทศไทย เชิญชวนเข้าร่วมอบรมเทรดเดอร์หุ้นผ่านเพจ SET Bangkok,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=37345,05/06/2566 06:30:04,การเงิน-หุ้น
สำนักงานประกันสังคมรับสมัครคนเลี้ยงลูกอยู่บ้าน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=34223,22/03/2566 06:30:28,นโยบายรัฐบาล-ข่าวสาร
กฟภ. SMS แจ้งผู้ใช้ไฟฟ้าภูมิภาค กรุณาติดต่อเพื่อทวนสิทธิรับเงินคืนค่าไฟฟ้า ก.ย. 66 จำนวน 3 เดือน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=51621,30/12/2566 04:30:18,นโยบายรัฐบาล-ข่าวสาร
"WHO ฟันธง ""เนื้อแดง-อาหารแปรรูป"" เสี่ยง ""มะเร็งลำไส้ใหญ่”",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=2260,24/02/2563 15:45:40,ผลิตภัณฑ์สุขภาพ
น้ำมันว่าน มีสรรพคุณสามารถรักษาริดสีดวงได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=18634,05/02/2565 04:30:39,ผลิตภัณฑ์สุขภาพ
ครม. อนุมัติลดภาษีสรรพสามิตตรึงราคาน้ำมันดีเซลต่ออีก 2 เดือน,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=29269,18/11/2565 07:44:55,นโยบายรัฐบาล-ข่าวสาร
กระเจี๊ยบมอญหรือกระเจี๊ยบเขียว รักษาโรคโปรตีนรั่วได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=32735,14/02/2566 06:30:10,ผลิตภัณฑ์สุขภาพ
กรมทางหลวงชะลอเก็บค่าปรับ M-Flow ถึงวันที่ 31 มี.ค. 65 และคืนค่าปรับ 10 เท่า,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=19926,26/02/2565 07:38:01,นโยบายรัฐบาล-ข่าวสาร
หลักเกณฑ์ช่วยเหลือเยียวยาเกษตรกร ที่ได้รับความเสียหายจากอุทกภัยปี 2564,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=15339,26/10/2564 03:00:47,นโยบายรัฐบาล-ข่าวสาร
คณะแพทย์ศิริราชแนะนำ 9 ข้อควรปฏิบัติใหม่ในสถานการณ์โควิด-19,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=10134,10/05/2564 06:50:57,ผลิตภัณฑ์สุขภาพ
